timestamp,date,hour,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,rain,wind_speed_10m,rain_1h_mm,rain_3h_mm,rain_6h_mm,rain_24h_mm,rainfall_class,is_rush_hour
2024-08-04 06:00:00,2024-08-04,6,24.9,68,27.6,0.0,0.0,2.6,0.0,0.0,0.0,0.0,none,False
2024-08-04 07:00:00,2024-08-04,7,25.3,65,28.3,0.0,0.0,0.4,0.0,0.0,0.0,0.0,none,True
2024-08-04 08:00:00,2024-08-04,8,26.6,62,29.3,0.0,0.0,4.6,0.0,0.0,0.0,0.0,none,True
2024-08-04 09:00:00,2024-08-04,9,28.6,53,30.9,0.0,0.0,4.2,0.0,0.0,0.0,0.0,none,True
2024-08-04 10:00:00,2024-08-04,10,30.8,40,32.4,0.0,0.0,4.1,0.0,0.0,0.0,0.0,none,False
2024-08-04 11:00:00,2024-08-04,11,32.9,30,34.5,0.0,0.0,5.8,0.0,0.0,0.0,0.0,none,False
2024-08-04 12:00:00,2024-08-04,12,34.8,23,36.2,0.0,0.0,7.6,0.0,0.0,0.0,0.0,none,False
2024-08-04 13:00:00,2024-08-04,13,36.5,18,37.0,0.0,0.0,11.2,0.0,0.0,0.0,0.0,none,False
2024-08-04 14:00:00,2024-08-04,14,37.7,15,37.0,0.0,0.0,14.5,0.0,0.0,0.0,0.0,none,False
2024-08-04 15:00:00,2024-08-04,15,38.2,13,36.7,0.0,0.0,15.2,0.0,0.0,0.0,0.0,none,False
2024-08-04 16:00:00,2024-08-04,16,37.7,13,35.4,0.0,0.0,15.5,0.0,0.0,0.0,0.0,none,True
2024-08-04 17:00:00,2024-08-04,17,37.5,14,34.5,0.0,0.0,15.9,0.0,0.0,0.0,0.0,none,True
2024-08-04 18:00:00,2024-08-04,18,37.0,15,34.1,0.0,0.0,13.6,0.0,0.0,0.0,0.0,none,True
2024-08-04 19:00:00,2024-08-04,19,36.2,15,33.1,0.0,0.0,13.5,0.0,0.0,0.0,0.0,none,False
2024-08-04 20:00:00,2024-08-04,20,35.2,18,33.0,0.0,0.0,9.2,0.0,0.0,0.0,0.0,none,False
2024-08-04 21:00:00,2024-08-04,21,34.0,22,32.1,0.0,0.0,11.2,0.0,0.0,0.0,0.0,none,False
2024-08-04 22:00:00,2024-08-04,22,31.0,41,30.0,0.0,0.0,21.7,0.0,0.0,0.0,0.0,none,False
2024-08-04 23:00:00,2024-08-04,23,30.5,41,30.5,0.0,0.0,14.2,0.0,0.0,0.0,0.0,none,False
2024-08-05 00:00:00,2024-08-05,0,29.5,44,30.1,0.0,0.0,10.1,0.0,0.0,0.0,0.0,none,False
2024-08-05 01:00:00,2024-08-05,1,28.5,47,29.7,0.0,0.0,6.2,0.0,0.0,0.0,0.0,none,False
2024-08-05 02:00:00,2024-08-05,2,27.4,50,28.7,0.0,0.0,5.8,0.0,0.0,0.0,0.0,none,False
2024-08-05 03:00:00,2024-08-05,3,26.4,55,27.9,0.0,0.0,5.1,0.0,0.0,0.0,0.0,none,False
2024-08-05 04:00:00,2024-08-05,4,25.7,61,27.6,0.0,0.0,5.8,0.0,0.0,0.0,0.0,none,False
2024-08-05 05:00:00,2024-08-05,5,24.7,66,26.8,0.0,0.0,5.4,0.0,0.0,0.0,0.0,none,False
2024-08-05 06:00:00,2024-08-05,6,23.8,72,26.2,0.0,0.0,4.5,0.0,0.0,0.0,0.0,none,False
2024-08-05 07:00:00,2024-08-05,7,23.9,73,26.3,0.0,0.0,5.9,0.0,0.0,0.0,0.0,none,True
2024-08-05 08:00:00,2024-08-05,8,25.4,69,28.1,0.0,0.0,6.0,0.0,0.0,0.0,0.0,none,True
2024-08-05 09:00:00,2024-08-05,9,27.5,62,30.2,0.0,0.0,6.1,0.0,0.0,0.0,0.0,none,True
2024-08-05 10:00:00,2024-08-05,10,30.0,46,32.3,0.0,0.0,4.4,0.0,0.0,0.0,0.0,none,False
2024-08-05 11:00:00,2024-08-05,11,32.7,32,34.8,0.0,0.0,4.4,0.0,0.0,0.0,0.0,none,False
2024-08-05 12:00:00,2024-08-05,12,35.0,23,36.7,0.0,0.0,5.4,0.0,0.0,0.0,0.0,none,False
2024-08-05 13:00:00,2024-08-05,13,37.0,17,37.9,0.0,0.0,7.8,0.0,0.0,0.0,0.0,none,False
2024-08-05 14:00:00,2024-08-05,14,38.3,14,38.1,0.0,0.0,11.8,0.0,0.0,0.0,0.0,none,False
2024-08-05 15:00:00,2024-08-05,15,38.8,12,37.2,0.0,0.0,15.1,0.0,0.0,0.0,0.0,none,False
2024-08-05 16:00:00,2024-08-05,16,37.7,14,35.5,0.0,0.0,15.5,0.0,0.0,0.0,0.0,none,True
2024-08-05 17:00:00,2024-08-05,17,37.8,13,34.7,0.0,0.0,15.5,0.0,0.0,0.0,0.0,none,True
2024-08-05 18:00:00,2024-08-05,18,37.0,15,33.8,0.0,0.0,14.0,0.0,0.0,0.0,0.0,none,True
2024-08-05 19:00:00,2024-08-05,19,36.2,15,33.4,0.0,0.0,11.7,0.0,0.0,0.0,0.0,none,False
2024-08-05 20:00:00,2024-08-05,20,34.5,18,32.0,0.0,0.0,11.8,0.0,0.0,0.0,0.0,none,False
2024-08-05 21:00:00,2024-08-05,21,33.5,19,31.3,0.0,0.0,10.0,0.0,0.0,0.0,0.0,none,False
2024-08-05 22:00:00,2024-08-05,22,32.3,25,29.7,0.0,0.0,17.7,0.0,0.0,0.0,0.0,none,False
2024-08-05 23:00:00,2024-08-05,23,30.0,43,29.2,0.0,0.0,20.2,0.0,0.0,0.0,0.0,none,False
2024-08-06 00:00:00,2024-08-06,0,29.4,46,30.0,0.0,0.0,11.9,0.0,0.0,0.0,0.0,none,False
2024-08-06 01:00:00,2024-08-06,1,28.6,48,29.3,0.0,0.0,11.2,0.0,0.0,0.0,0.0,none,False
2024-08-06 02:00:00,2024-08-06,2,27.7,52,28.7,0.0,0.0,9.7,0.0,0.0,0.0,0.0,none,False
2024-08-06 03:00:00,2024-08-06,3,26.8,57,28.6,0.0,0.0,5.9,0.0,0.0,0.0,0.0,none,False
2024-08-06 04:00:00,2024-08-06,4,25.8,65,28.3,0.0,0.0,4.9,0.0,0.0,0.0,0.0,none,False
2024-08-06 05:00:00,2024-08-06,5,25.0,68,27.3,0.0,0.0,6.8,0.0,0.0,0.0,0.0,none,False
2024-08-06 06:00:00,2024-08-06,6,24.4,71,26.6,0.0,0.0,6.9,0.0,0.0,0.0,0.0,none,False
2024-08-06 07:00:00,2024-08-06,7,24.4,70,26.4,0.0,0.0,8.0,0.0,0.0,0.0,0.0,none,True
2024-08-06 08:00:00,2024-08-06,8,25.9,65,28.3,0.0,0.0,6.2,0.0,0.0,0.0,0.0,none,True
2024-08-06 09:00:00,2024-08-06,9,27.8,60,30.4,0.0,0.0,6.0,0.0,0.0,0.0,0.0,none,True
2024-08-06 10:00:00,2024-08-06,10,30.1,47,32.4,0.0,0.0,5.8,0.0,0.0,0.0,0.0,none,False
2024-08-06 11:00:00,2024-08-06,11,32.6,33,34.5,0.0,0.0,6.4,0.0,0.0,0.0,0.0,none,False
2024-08-06 12:00:00,2024-08-06,12,34.7,26,36.6,0.0,0.0,6.9,0.0,0.0,0.0,0.0,none,False
2024-08-06 13:00:00,2024-08-06,13,36.5,22,38.2,0.0,0.0,8.2,0.0,0.0,0.0,0.0,none,False
2024-08-06 14:00:00,2024-08-06,14,38.1,19,39.2,0.0,0.0,10.2,0.0,0.0,0.0,0.0,none,False
2024-08-06 15:00:00,2024-08-06,15,39.4,17,39.3,0.0,0.0,13.5,0.0,0.0,0.0,0.0,none,False
2024-08-06 16:00:00,2024-08-06,16,38.7,17,37.8,0.0,0.0,13.0,0.0,0.0,0.0,0.0,none,True
2024-08-06 17:00:00,2024-08-06,17,38.9,19,37.5,0.0,0.0,14.0,0.0,0.0,0.0,0.0,none,True
2024-08-06 18:00:00,2024-08-06,18,38.6,22,37.7,0.0,0.0,13.6,0.0,0.0,0.0,0.0,none,True
2024-08-06 19:00:00,2024-08-06,19,38.3,23,37.4,0.0,0.0,13.8,0.0,0.0,0.0,0.0,none,False
2024-08-06 20:00:00,2024-08-06,20,36.5,26,34.1,0.0,0.0,25.1,0.0,0.0,0.0,0.0,none,False
2024-08-06 21:00:00,2024-08-06,21,34.4,31,32.5,0.0,0.0,24.3,0.0,0.0,0.0,0.0,none,False
2024-08-06 22:00:00,2024-08-06,22,32.7,36,31.7,0.0,0.0,19.6,0.0,0.0,0.0,0.0,none,False
2024-08-06 23:00:00,2024-08-06,23,31.3,41,31.1,0.0,0.0,16.6,0.0,0.0,0.0,0.0,none,False
2024-08-07 00:00:00,2024-08-07,0,30.2,46,30.8,0.0,0.0,13.0,0.0,0.0,0.0,0.0,none,False
2024-08-07 01:00:00,2024-08-07,1,29.1,52,30.3,0.0,0.0,11.9,0.0,0.0,0.0,0.0,none,False
2024-08-07 02:00:00,2024-08-07,2,28.1,58,30.1,0.0,0.0,10.1,0.0,0.0,0.0,0.0,none,False
2024-08-07 03:00:00,2024-08-07,3,27.2,64,29.7,0.0,0.0,9.7,0.0,0.0,0.0,0.0,none,False
2024-08-07 04:00:00,2024-08-07,4,26.2,73,29.1,0.0,0.0,10.1,0.0,0.0,0.0,0.0,none,False
2024-08-07 05:00:00,2024-08-07,5,25.6,77,29.1,0.0,0.0,7.6,0.0,0.0,0.0,0.0,none,False
2024-08-07 06:00:00,2024-08-07,6,25.1,80,28.9,0.0,0.0,6.6,0.0,0.0,0.0,0.0,none,False
2024-08-07 07:00:00,2024-08-07,7,25.2,81,28.9,0.0,0.0,8.0,0.0,0.0,0.0,0.0,none,True
2024-08-07 08:00:00,2024-08-07,8,26.4,79,30.3,0.0,0.0,9.1,0.0,0.0,0.0,0.0,none,True
2024-08-07 09:00:00,2024-08-07,9,28.2,70,32.1,0.0,0.0,7.6,0.0,0.0,0.0,0.0,none,True
2024-08-07 10:00:00,2024-08-07,10,30.6,55,34.2,0.0,0.0,5.8,0.0,0.0,0.0,0.0,none,False
2024-08-07 11:00:00,2024-08-07,11,33.3,42,36.8,0.0,0.0,6.5,0.0,0.0,0.0,0.0,none,False
2024-08-07 12:00:00,2024-08-07,12,35.8,32,39.1,0.0,0.0,7.3,0.0,0.0,0.0,0.0,none,False
2024-08-07 13:00:00,2024-08-07,13,37.9,24,40.4,0.0,0.0,8.0,0.0,0.0,0.0,0.0,none,False
2024-08-07 14:00:00,2024-08-07,14,39.5,19,41.0,0.0,0.0,9.4,0.0,0.0,0.0,0.0,none,False
2024-08-07 15:00:00,2024-08-07,15,40.3,17,41.1,0.0,0.0,10.5,0.0,0.0,0.0,0.0,none,False
2024-08-07 16:00:00,2024-08-07,16,39.7,19,39.5,0.0,0.0,13.0,0.0,0.0,0.0,0.0,none,True
2024-08-07 17:00:00,2024-08-07,17,39.8,18,38.4,0.0,0.0,13.4,0.0,0.0,0.0,0.0,none,True
2024-08-07 18:00:00,2024-08-07,18,39.3,19,37.7,0.0,0.0,13.4,0.0,0.0,0.0,0.0,none,True
2024-08-07 19:00:00,2024-08-07,19,38.6,19,36.8,0.0,0.0,14.2,0.0,0.0,0.0,0.0,none,False
2024-08-07 20:00:00,2024-08-07,20,37.3,20,35.1,0.0,0.0,17.1,0.0,0.0,0.0,0.0,none,False
2024-08-07 21:00:00,2024-08-07,21,34.8,26,32.0,0.0,0.0,23.8,0.0,0.0,0.0,0.0,none,False
2024-08-07 22:00:00,2024-08-07,22,32.7,33,31.1,0.0,0.0,20.6,0.0,0.0,0.0,0.0,none,False
2024-08-07 23:00:00,2024-08-07,23,31.5,38,30.6,0.0,0.0,18.0,0.0,0.0,0.0,0.0,none,False
2024-08-08 00:00:00,2024-08-08,0,30.6,41,30.6,0.0,0.0,14.1,0.0,0.0,0.0,0.0,none,False
2024-08-08 01:00:00,2024-08-08,1,29.5,45,29.9,0.0,0.0,12.6,0.0,0.0,0.0,0.0,none,False
2024-08-08 02:00:00,2024-08-08,2,28.4,50,29.2,0.0,0.0,10.9,0.0,0.0,0.0,0.0,none,False
2024-08-08 03:00:00,2024-08-08,3,27.4,55,28.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,none,False
2024-08-08 04:00:00,2024-08-08,4,26.4,58,28.2,0.0,0.0,5.9,0.0,0.0,0.0,0.0,none,False
2024-08-08 05:00:00,2024-08-08,5,25.6,63,27.5,0.0,0.0,7.0,0.0,0.0,0.0,0.0,none,False
2024-08-08 06:00:00,2024-08-08,6,24.9,68,26.9,0.0,0.0,8.0,0.0,0.0,0.0,0.0,none,False
2024-08-08 07:00:00,2024-08-08,7,24.8,71,26.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,none,True
2024-08-08 08:00:00,2024-08-08,8,26.1,70,28.8,0.0,0.0,8.5,0.0,0.0,0.0,0.0,none,True
2024-08-08 09:00:00,2024-08-08,9,28.0,61,30.5,0.0,0.0,8.7,0.0,0.0,0.0,0.0,none,True
2024-08-08 10:00:00,2024-08-08,10,30.4,47,32.3,0.0,0.0,8.0,0.0,0.0,0.0,0.0,none,False
2024-08-08 11:00:00,2024-08-08,11,32.8,36,35.2,0.0,0.0,6.6,0.0,0.0,0.0,0.0,none,False
2024-08-08 12:00:00,2024-08-08,12,35.0,29,37.7,0.0,0.0,5.2,0.0,0.0,0.0,0.0,none,False
2024-08-08 13:00:00,2024-08-08,13,36.8,23,39.8,0.0,0.0,3.5,0.0,0.0,0.0,0.0,none,False
2024-08-08 14:00:00,2024-08-08,14,38.3,20,41.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,none,False
2024-08-08 15:00:00,2024-08-08,15,39.3,17,41.2,0.0,0.0,3.2,0.0,0.0,0.0,0.0,none,False
2024-08-08 16:00:00,2024-08-08,16,39.8,16,40.4,0.0,0.0,4.8,0.0,0.0,0.0,0.0,none,True
2024-08-08 17:00:00,2024-08-08,17,40.0,16,38.9,0.0,0.0,8.7,0.0,0.0,0.0,0.0,none,True
2024-08-08 18:00:00,2024-08-08,18,39.6,17,37.9,0.0,0.0,11.1,0.0,0.0,0.0,0.0,none,True
2024-08-08 19:00:00,2024-08-08,19,38.8,18,37.1,0.0,0.0,12.1,0.0,0.0,0.0,0.0,none,False
2024-08-08 20:00:00,2024-08-08,20,37.8,19,36.8,0.0,0.0,8.8,0.0,0.0,0.0,0.0,none,False
2024-08-08 21:00:00,2024-08-08,21,35.3,30,33.0,0.0,0.0,27.9,0.0,0.0,0.0,0.0,none,False
2024-08-08 22:00:00,2024-08-08,22,33.0,38,32.2,0.0,0.0,21.0,0.0,0.0,0.0,0.0,none,False
2024-08-08 23:00:00,2024-08-08,23,31.8,41,31.6,0.0,0.0,17.3,0.0,0.0,0.0,0.0,none,False
2024-08-09 00:00:00,2024-08-09,0,30.8,44,31.1,0.0,0.0,15.5,0.0,0.0,0.0,0.0,none,False
2024-08-09 01:00:00,2024-08-09,1,29.5,51,30.4,0.0,0.0,15.1,0.0,0.0,0.0,0.0,none,False
2024-08-09 02:00:00,2024-08-09,2,28.2,61,30.0,0.0,0.0,14.4,0.0,0.0,0.0,0.0,none,False
2024-08-09 03:00:00,2024-08-09,3,27.2,69,29.7,0.0,0.0,13.3,0.0,0.0,0.0,0.0,none,False
2024-08-09 04:00:00,2024-08-09,4,26.3,74,29.5,0.0,0.0,9.3,0.0,0.0,0.0,0.0,none,False
2024-08-09 05:00:00,2024-08-09,5,25.6,79,29.1,0.0,0.0,8.2,0.0,0.0,0.0,0.0,none,False
2024-08-09 06:00:00,2024-08-09,6,25.0,83,28.7,0.0,0.0,7.2,0.0,0.0,0.0,0.0,none,False
2024-08-09 07:00:00,2024-08-09,7,25.0,83,28.6,0.0,0.0,8.3,0.0,0.0,0.0,0.0,none,True
2024-08-09 08:00:00,2024-08-09,8,26.3,77,30.0,0.0,0.0,7.7,0.0,0.0,0.0,0.0,none,True
2024-08-09 09:00:00,2024-08-09,9,28.1,66,31.5,0.0,0.0,7.2,0.0,0.0,0.0,0.0,none,True
2024-08-09 10:00:00,2024-08-09,10,30.6,50,33.1,0.0,0.0,7.6,0.0,0.0,0.0,0.0,none,False
2024-08-09 11:00:00,2024-08-09,11,33.2,36,35.5,0.0,0.0,8.5,0.0,0.0,0.0,0.0,none,False
2024-08-09 12:00:00,2024-08-09,12,35.5,28,37.8,0.0,0.0,7.7,0.0,0.0,0.0,0.0,none,False
2024-08-09 13:00:00,2024-08-09,13,37.2,23,39.8,0.0,0.0,5.7,0.0,0.0,0.0,0.0,none,False
2024-08-09 14:00:00,2024-08-09,14,38.8,19,40.8,0.0,0.0,5.9,0.0,0.0,0.0,0.0,none,False
2024-08-09 15:00:00,2024-08-09,15,40.1,16,40.7,0.0,0.0,8.8,0.0,0.0,0.0,0.0,none,False
2024-08-09 16:00:00,2024-08-09,16,39.8,15,38.9,0.0,0.0,11.0,0.0,0.0,0.0,0.0,none,True
2024-08-09 17:00:00,2024-08-09,17,39.8,15,37.6,0.0,0.0,12.5,0.0,0.0,0.0,0.0,none,True
2024-08-09 18:00:00,2024-08-09,18,39.2,15,36.7,0.0,0.0,13.4,0.0,0.0,0.0,0.0,none,True
2024-08-09 19:00:00,2024-08-09,19,38.5,16,36.3,0.0,0.0,12.4,0.0,0.0,0.0,0.0,none,False
2024-08-09 20:00:00,2024-08-09,20,37.1,19,35.4,0.0,0.0,11.4,0.0,0.0,0.0,0.0,none,False
2024-08-09 21:00:00,2024-08-09,21,36.0,23,35.0,0.0,0.0,10.3,0.0,0.0,0.0,0.0,none,False
2024-08-09 22:00:00,2024-08-09,22,33.1,37,32.1,0.0,0.0,22.7,0.0,0.0,0.0,0.0,none,False
2024-08-09 23:00:00,2024-08-09,23,32.0,42,32.3,0.0,0.0,16.9,0.0,0.0,0.0,0.0,none,False
2024-08-10 00:00:00,2024-08-10,0,31.1,45,31.8,0.0,0.0,14.5,0.0,0.0,0.0,0.0,none,False
2024-08-10 01:00:00,2024-08-10,1,30.2,49,31.3,0.0,0.0,13.2,0.0,0.0,0.0,0.0,none,False
2024-08-10 02:00:00,2024-08-10,2,29.2,52,30.6,0.0,0.0,12.1,0.0,0.0,0.0,0.0,none,False
2024-08-10 03:00:00,2024-08-10,3,28.3,56,29.8,0.0,0.0,11.3,0.0,0.0,0.0,0.0,none,False
2024-08-10 04:00:00,2024-08-10,4,27.4,59,29.1,0.0,0.0,10.4,0.0,0.0,0.0,0.0,none,False
2024-08-10 05:00:00,2024-08-10,5,26.6,63,28.5,0.0,0.0,9.9,0.0,0.0,0.0,0.0,none,False
2024-08-10 06:00:00,2024-08-10,6,26.0,66,27.9,0.0,0.0,10.2,0.0,0.0,0.0,0.0,none,False
2024-08-10 07:00:00,2024-08-10,7,25.9,68,27.9,0.0,0.0,11.0,0.0,0.0,0.0,0.0,none,True
2024-08-10 08:00:00,2024-08-10,8,27.4,63,29.5,0.0,0.0,11.0,0.0,0.0,0.0,0.0,none,True
2024-08-10 09:00:00,2024-08-10,9,29.5,50,30.9,0.0,0.0,10.1,0.0,0.0,0.0,0.0,none,True
2024-08-10 10:00:00,2024-08-10,10,31.5,40,32.5,0.0,0.0,9.3,0.0,0.0,0.0,0.0,none,False
2024-08-10 11:00:00,2024-08-10,11,33.5,33,35.3,0.0,0.0,7.9,0.0,0.0,0.0,0.0,none,False
2024-08-10 12:00:00,2024-08-10,12,35.5,28,37.7,0.0,0.0,8.0,0.0,0.0,0.0,0.0,none,False
2024-08-10 13:00:00,2024-08-10,13,37.6,21,39.1,0.0,0.0,9.8,0.0,0.0,0.0,0.0,none,False
2024-08-10 14:00:00,2024-08-10,14,39.2,16,39.2,0.0,0.0,13.0,0.0,0.0,0.0,0.0,none,False
2024-08-10 15:00:00,2024-08-10,15,40.0,14,39.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,none,False
2024-08-10 16:00:00,2024-08-10,16,39.3,18,38.9,0.0,0.0,11.9,0.0,0.0,0.0,0.0,none,True
2024-08-10 17:00:00,2024-08-10,17,39.3,17,37.7,0.0,0.0,12.7,0.0,0.0,0.0,0.0,none,True
2024-08-10 18:00:00,2024-08-10,18,38.8,18,36.9,0.0,0.0,14.2,0.0,0.0,0.0,0.0,none,True
2024-08-10 19:00:00,2024-08-10,19,38.0,20,36.2,0.0,0.0,14.3,0.0,0.0,0.0,0.0,none,False
2024-08-10 20:00:00,2024-08-10,20,36.8,23,35.7,0.0,0.0,12.2,0.0,0.0,0.0,0.0,none,False
2024-08-10 21:00:00,2024-08-10,21,35.8,25,34.2,0.0,0.0,16.2,0.0,0.0,0.0,0.0,none,False
2024-08-10 22:00:00,2024-08-10,22,33.6,30,31.6,0.0,0.0,21.3,0.0,0.0,0.0,0.0,none,False
2024-08-10 23:00:00,2024-08-10,23,32.1,34,31.0,0.0,0.0,16.9,0.0,0.0,0.0,0.0,none,False
2024-08-11 00:00:00,2024-08-11,0,30.9,38,30.6,0.0,0.0,13.8,0.0,0.0,0.0,0.0,none,False
2024-08-11 01:00:00,2024-08-11,1,29.8,42,29.8,0.0,0.0,12.6,0.0,0.0,0.0,0.0,none,False
2024-08-11 02:00:00,2024-08-11,2,28.4,48,28.6,0.0,0.0,13.1,0.0,0.0,0.0,0.0,none,False
2024-08-11 03:00:00,2024-08-11,3,27.0,58,28.2,0.0,0.0,12.0,0.0,0.0,0.0,0.0,none,False
2024-08-11 04:00:00,2024-08-11,4,26.2,61,27.6,0.0,0.0,11.3,0.0,0.0,0.0,0.0,none,False
2024-08-11 05:00:00,2024-08-11,5,25.3,74,27.8,0.0,0.0,9.9,0.0,0.0,0.0,0.0,none,False
2024-08-11 06:00:00,2024-08-11,6,24.7,82,27.9,0.0,0.0,9.2,0.0,0.0,0.0,0.0,none,False
2024-08-11 07:00:00,2024-08-11,7,24.8,85,28.1,0.0,0.0,10.5,0.0,0.0,0.0,0.0,none,True
2024-08-11 08:00:00,2024-08-11,8,26.0,79,29.2,0.0,0.0,12.0,0.0,0.0,0.0,0.0,none,True
2024-08-11 09:00:00,2024-08-11,9,27.7,70,31.1,0.0,0.0,9.7,0.0,0.0,0.0,0.0,none,True
2024-08-11 10:00:00,2024-08-11,10,30.0,59,33.2,0.0,0.0,8.4,0.0,0.0,0.0,0.0,none,False
2024-08-11 11:00:00,2024-08-11,11,32.7,46,36.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,none,False
2024-08-11 12:00:00,2024-08-11,12,35.4,35,38.4,0.0,0.0,11.2,0.0,0.0,0.0,0.0,none,False
2024-08-11 13:00:00,2024-08-11,13,37.7,27,39.8,0.0,0.0,13.0,0.0,0.0,0.0,0.0,none,False
2024-08-11 14:00:00,2024-08-11,14,39.4,22,40.7,0.0,0.0,14.1,0.0,0.0,0.0,0.0,none,False
2024-08-11 15:00:00,2024-08-11,15,40.5,19,40.9,0.0,0.0,13.9,0.0,0.0,0.0,0.0,none,False
2024-08-11 16:00:00,2024-08-11,16,39.9,19,39.7,0.0,0.0,13.4,0.0,0.0,0.0,0.0,none,True
2024-08-11 17:00:00,2024-08-11,17,40.0,18,38.3,0.0,0.0,14.8,0.0,0.0,0.0,0.0,none,True
2024-08-11 18:00:00,2024-08-11,18,39.5,19,37.6,0.0,0.0,16.1,0.0,0.0,0.0,0.0,none,True
2024-08-11 19:00:00,2024-08-11,19,38.4,21,36.3,0.0,0.0,19.2,0.0,0.0,0.0,0.0,none,False
2024-08-11 20:00:00,2024-08-11,20,36.3,25,34.1,0.0,0.0,22.4,0.0,0.0,0.0,0.0,none,False
2024-08-11 21:00:00,2024-08-11,21,34.0,30,31.8,0.0,0.0,25.0,0.0,0.0,0.0,0.0,none,False
2024-08-11 22:00:00,2024-08-11,22,32.2,37,31.0,0.0,0.0,21.2,0.0,0.0,0.0,0.0,none,False
2024-08-11 23:00:00,2024-08-11,23,30.6,44,30.8,0.0,0.0,16.3,0.0,0.0,0.0,0.0,none,False
2024-08-12 00:00:00,2024-08-12,0,29.5,50,30.5,0.0,0.0,13.0,0.0,0.0,0.0,0.0,none,False
2024-08-12 01:00:00,2024-08-12,1,28.2,58,29.8,0.0,0.0,12.9,0.0,0.0,0.0,0.0,none,False
2024-08-12 02:00:00,2024-08-12,2,27.0,66,29.2,0.0,0.0,11.5,0.0,0.0,0.0,0.0,none,False
2024-08-12 03:00:00,2024-08-12,3,26.1,72,28.9,0.0,0.0,9.7,0.0,0.0,0.0,0.0,none,False
2024-08-12 04:00:00,2024-08-12,4,25.2,76,28.1,0.0,0.0,9.0,0.0,0.0,0.0,0.0,none,False
2024-08-12 05:00:00,2024-08-12,5,24.5,82,28.1,0.0,0.0,6.5,0.0,0.0,0.0,0.0,none,False
2024-08-12 06:00:00,2024-08-12,6,23.9,86,27.8,0.0,0.0,5.4,0.0,0.0,0.0,0.0,none,False
2024-08-12 07:00:00,2024-08-12,7,24.0,87,27.7,0.0,0.0,6.7,0.0,0.0,0.0,0.0,none,True
2024-08-12 08:00:00,2024-08-12,8,25.2,82,29.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,none,True
2024-08-12 09:00:00,2024-08-12,9,26.9,74,30.7,0.0,0.0,6.2,0.0,0.0,0.0,0.0,none,True
2024-08-12 10:00:00,2024-08-12,10,29.2,59,32.7,0.0,0.0,5.8,0.0,0.0,0.0,0.0,none,False
2024-08-12 11:00:00,2024-08-12,11,32.0,44,35.5,0.0,0.0,5.2,0.0,0.0,0.0,0.0,none,False
2024-08-12 12:00:00,2024-08-12,12,34.5,33,38.1,0.0,0.0,4.4,0.0,0.0,0.0,0.0,none,False
2024-08-12 13:00:00,2024-08-12,13,36.8,24,39.3,0.0,0.0,6.4,0.0,0.0,0.0,0.0,none,False
2024-08-12 14:00:00,2024-08-12,14,38.7,17,39.3,0.0,0.0,10.9,0.0,0.0,0.0,0.0,none,False
2024-08-12 15:00:00,2024-08-12,15,39.6,14,38.3,0.0,0.0,16.0,0.0,0.0,0.0,0.0,none,False
2024-08-12 16:00:00,2024-08-12,16,38.0,15,35.6,0.0,0.0,17.6,0.0,0.0,0.0,0.0,none,True
2024-08-12 17:00:00,2024-08-12,17,37.8,15,35.0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,none,True
2024-08-12 18:00:00,2024-08-12,18,37.0,17,34.3,0.0,0.0,14.1,0.0,0.0,0.0,0.0,none,True
2024-08-12 19:00:00,2024-08-12,19,36.1,18,33.9,0.0,0.0,12.2,0.0,0.0,0.0,0.0,none,False
2024-08-12 20:00:00,2024-08-12,20,34.7,22,33.1,0.0,0.0,9.7,0.0,0.0,0.0,0.0,none,False
2024-08-12 21:00:00,2024-08-12,21,33.8,24,32.9,0.0,0.0,6.8,0.0,0.0,0.0,0.0,none,False
2024-08-12 22:00:00,2024-08-12,22,32.8,25,31.6,0.0,0.0,9.4,0.0,0.0,0.0,0.0,none,False
2024-08-12 23:00:00,2024-08-12,23,29.6,49,28.6,0.0,0.0,25.5,0.0,0.0,0.0,0.0,none,False
2024-08-13 00:00:00,2024-08-13,0,29.1,51,29.5,0.0,0.0,17.3,0.0,0.0,0.0,0.0,none,False
2024-08-13 01:00:00,2024-08-13,1,28.3,52,28.8,0.0,0.0,15.5,0.0,0.0,0.0,0.0,none,False
2024-08-13 02:00:00,2024-08-13,2,27.5,57,28.7,0.0,0.0,12.4,0.0,0.0,0.0,0.0,none,False
2024-08-13 03:00:00,2024-08-13,3,26.9,60,28.6,0.0,0.0,9.8,0.0,0.0,0.0,0.0,none,False
2024-08-13 04:00:00,2024-08-13,4,26.5,57,27.9,0.0,0.0,8.3,0.0,0.0,0.0,0.0,none,False
2024-08-13 05:00:00,2024-08-13,5,25.9,61,27.8,0.0,0.0,6.3,0.0,0.0,0.0,0.0,none,False
2024-08-13 06:00:00,2024-08-13,6,25.3,64,27.4,0.0,0.0,5.6,0.0,0.0,0.0,0.0,none,False
