timestamp,event_id,rain_1h_mm,rain_3h_mm,rain_6h_mm,rain_24h_mm,temperature_2m,apparent_temperature,relative_humidity_2m,wind_speed_10m,hour,is_rush_hour,zone_code,zone_area_m2,zone_area_km2,road_count,road_length_m,road_density_m_per_km2,primary_road_count,secondary_road_count,tertiary_road_count,residential_road_count,service_road_count,unknown_road_count,avg_base_speed_kph,avg_base_travel_time_sec,intersection_proxy_count,elevation_mean,elevation_min,elevation_max,elevation_std,slope_mean,slope_min,slope_max,elevation_source,elevation_warning,low_elevation_score,low_slope_score,built_surface_mean,built_surface_sum,built_surface_max,built_surface_nres_mean,built_surface_nres_sum,builtup_source,builtup_warning,tree_cover_ratio,grassland_ratio,builtup_landcover_ratio,bare_sparse_ratio,water_ratio,dominant_landcover_class,landcover_source,landcover_warning,population_sum,population_mean,population_source,population_warning,population_density_proxy,gpm_precipitation_mean,gpm_precipitation_max,gpm_precipitation_sum,gpm_event_source,gpm_warning,observed_rain_hazard_score,observed_exposure_score,data_driven_weather_impact_score,target_type,rain_1h_to_24h_ratio,rain_3h_to_24h_ratio,rain_6h_to_24h_ratio,heavy_rain_flag,extreme_rain_flag,rain_intensity_level,rainfall_concentration_score,antecedent_rain_proxy,rush_hour_flag,hour_sin,hour_cos,day_of_year_sin,day_of_year_cos,built_up_high_flag,population_high_flag,road_density_high_flag,low_elevation_flag,low_slope_flag,vegetation_low_flag,imperviousness_proxy,rain_24h_x_built_surface,rain_24h_x_population,rain_24h_x_road_density,rain_24h_x_low_elevation,rain_3h_x_built_surface,built_surface_x_low_vegetation,exposure_x_hazard_proxy,rain_x_impervious_proxy
2020-03-12T18:00:00,evt_0551,8.5,18.7,28.7,34.9,16.7,15.2,91,22.1,18,True,NSR-GRID-011,175292.39498564362,0.1752923949856436,66,5169.7006390404185,29491.870651113048,0,0,0,0,0,66,30.830521968453,11.105717523728137,34,81.21651354808695,68.0,103.0,5.627920982961507,7.366792462096407,0.9274099469184875,34.33021545410156,srtm_earth_engine,,0.8249453877753391,0.4264337492793105,3686.910735826297,47944.2980392157,4899.0,0.0,0.0,ghsl_p2023a_2020,,0.0454308377141796,0.0,0.9545691622858204,0.0,0.0,50,esa_worldcover_v200,,0.0,0.0,worldpop_100m,,0.0,0.0,0.0,0.0,gpm_imerg_v07,,0.8749101365923796,0.7107421580731615,0.8044909725177097,engineered_from_real_observations,0.24355293881004617,0.5358164653821016,0.8223493345703912,1,0,3,0.7793694041921477,6.199999999999999,1,-1.0,-1.8369701987210297e-16,0.945320046913132,0.3261441535642696,1,0,1,1,0,1,0.9545691622858204,128673.18468033776,0.0,1029266.2857238454,28.790594033359334,68945.23075995175,3519.411292520306,0.0,33.31446376377513
2020-03-12T18:00:00,evt_0551,8.5,18.7,28.7,34.9,16.7,15.2,91,22.1,18,True,NSR-GRID-012,92270.11025503464,0.0922701102550346,6,433.2014612754163,4694.927318045326,0,0,0,0,0,6,36.13929939792009,10.06222229734843,6,81.15300353356889,73.0,89.0,3.286387793387496,4.472092664826253,0.0,20.44487190246582,srtm_earth_engine,,0.8252492874342698,0.7134702494714338,3582.309468822171,24331.60784313726,4601.0,0.0,0.0,ghsl_p2023a_2020,,0.0,0.0,0.9898593039661387,0.0101406960338611,0.0,50,esa_worldcover_v200,,0.0,0.0,worldpop_100m,,0.0,0.0,0.0,0.0,gpm_imerg_v07,,0.8749101365923796,0.6905777072430176,0.8475876685799216,engineered_from_real_observations,0.24355293881004617,0.5358164653821016,0.8223493345703912,1,0,3,0.7793694041921477,6.199999999999999,1,-1.0,-1.8369701987210297e-16,0.945320046913132,0.3261441535642696,1,0,0,1,1,1,0.9898593039661387,125022.60046189376,0.0,163852.96339978185,28.801200131456017,66989.1870669746,3582.309468822171,0.0,34.54608970841824
2020-03-12T18:00:00,evt_0551,8.5,18.7,28.7,34.9,16.7,15.2,91,22.1,18,True,NSR-GRID-013,62990.013203858885,0.0629900132038588,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0,86.1729712253475,80.0,94.0,3.250512203237085,4.437477949515074,0.9274099469184875,10.435257911682127,srtm_earth_engine,,0.8012284069329573,0.7169026215424297,3567.6044330775785,16410.98039215686,4518.0,73.24211423699916,336.9137254901961,ghsl_p2023a_2020,,0.0,0.0,0.98903406606796,0.0109659339320398,0.0,50,esa_worldcover_v200,,0.0,0.0,worldpop_100m,,0.0,0.0,0.0,0.0,gpm_imerg_v07,,0.8749101365923796,0.687742952189662,0.8430063683069591,engineered_from_real_observations,0.24355293881004617,0.5358164653821016,0.8223493345703912,1,0,3,0.7793694041921477,6.199999999999999,1,-1.0,-1.8369701987210297e-16,0.945320046913132,0.3261441535642696,1,0,0,1,1,1,0.98903406606796,124509.39471440749,0.0,0.0,27.962871401960207,66714.20289855072,3567.6044330775785,0.0,34.5172889057718
2020-03-12T18:00:00,evt_0551,8.5,18.7,28.7,34.9,16.7,15.2,91,22.1,18,True,NSR-GRID-014,58765.20395012443,0.0587652039501244,1,52.89370836189436,900.0855064978016,0,0,0,0,0,1,61.417898193760266,3.100356015148774,2,145.73720608575374,140.0,157.0,3.681477518398462,4.768780884971097,0.0,17.641950607299805,srtm_earth_engine,,0.5162095670553242,0.6840508435493009,1788.582278481013,7757.537254901961,2846.0,0.0,0.0,ghsl_p2023a_2020,,0.0,0.1414748030165727,0.3376365060592564,0.5044926044818532,0.0,59,esa_worldcover_v200,,0.0,0.0,worldpop_100m,,0.0,0.0,0.0,0.0,gpm_imerg_v07,,0.8749101365923796,0.3447929498662262,0.6678760697108562,engineered_from_real_observations,0.24355293881004617,0.5358164653821016,0.8223493345703912,1,0,3,0.7793694041921477,6.199999999999999,1,-1.0,-1.8369701987210297e-16,0.945320046913132,0.3261441535642696,1,0,0,1,1,0,0.3376365060592564,62421.52151898735,0.0,31412.984176773276,18.015713890230813,33446.48860759494,1535.542952953979,0.0,11.783514061468047
2020-03-12T18:00:00,evt_0551,8.5,18.7,28.7,34.9,16.7,15.2,91,22.1,18,True,NSR-GRID-015,58140.38513680349,0.0581403851368034,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0,139.9039230823215,136.0,145.0,2.368054424169813,2.94693169255651,0.0,8.311233520507812,srtm_earth_engine,,0.5441222156138527,0.8647041937038437,1105.1292705447831,4693.549019607844,2747.0,0.0,0.0,ghsl_p2023a_2020,,0.0,0.0874466268146883,0.5609502367828586,0.3516031364024534,0.0,49,esa_worldcover_v200,,0.0,0.0,worldpop_100m,,0.0,0.0,0.0,0.0,gpm_imerg_v07,,0.8749101365923796,0.2130406779487117,0.6582908083017188,engineered_from_real_observations,0.24355293881004617,0.5358164653821016,0.8223493345703912,1,0,3,0.7793694041921477,6.199999999999999,1,-1.0,-1.8369701987210297e-16,0.945320046913132,0.3261441535642696,1,0,0,1,1,1,0.5609502367828586,38569.01154201293,0.0,0.0,18.989865324923457,20665.917359187442,1008.4894436414648,0.0,19.577163263721765
2020-03-12T18:00:00,evt_0551,8.5,18.7,28.7,34.9,16.7,15.2,91,22.1,18,True,NSR-GRID-016,14133.448882657403,0.0141334488826574,1,31.404131616685,2221.972278487508,0,0,0,0,0,1,61.417898193760266,1.8407480090478208,2,44.63298791018997,33.0,56.0,5.60257877132388,7.185755470805148,2.142691373825073,22.755245208740234,srtm_earth_engine,,1.0,0.4443852565252638,1905.1653846153847,1942.521568627451,2211.0,0.0,0.0,ghsl_p2023a_2020,,0.0,0.0,1.0,0.0,0.0,50,esa_worldcover_v200,,0.0,0.0,worldpop_100m,,0.0,0.0,0.0,0.0,gpm_imerg_v07,,0.8749101365923796,0.3672671930432163,0.7183113961307975,engineered_from_real_observations,0.24355293881004617,0.5358164653821016,0.8223493345703912,1,0,3,0.7793694041921477,6.199999999999999,1,-1.0,-1.8369701987210297e-16,0.945320046913132,0.3261441535642696,1,0,0,1,0,1,1.0,66490.27192307693,0.0,77546.83251921403,34.9,35626.59269230769,1905.1653846153847,0.0,34.9
2020-03-12T18:00:00,evt_0551,8.5,18.7,28.7,34.9,16.7,15.2,91,22.1,18,True,NSR-GRID-017,41101.14592178519,0.0411011459217851,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0,135.98742076069723,128.0,141.0,3.469624878888617,4.600466301313431,0.9274099469184875,13.665555000305176,srtm_earth_engine,,0.562862940659738,0.7007408053442863,2504.61992136304,7494.215686274509,3398.0,0.0,0.0,ghsl_p2023a_2020,,0.0132630355909723,0.0592123291425063,0.8698907169712051,0.0007453606778397,0.0,50,esa_worldcover_v200,,0.0,0.0,worldpop_100m,,0.0,0.0,0.0,0.0,gpm_imerg_v07,,0.8749101365923796,0.4828267065879046,0.7270939049125876,engineered_from_real_observations,0.24355293881004617,0.5358164653821016,0.8223493345703912,1,0,3,0.7793694041921477,6.199999999999999,1,-1.0,-1.8369701987210297e-16,0.945320046913132,0.3261441535642696,1,0,0,1,1,1,0.8698907169712051,87411.23525557008,0.0,0.0,19.643916629024854,46836.39252948884,2323.096679043517,0.0,30.35918602229506
2020-03-12T18:00:00,evt_0551,8.5,18.7,28.7,34.9,16.7,15.2,91,22.1,18,True,NSR-GRID-018,31000.71799177103,0.031000717991771,1,48.32971777350932,1558.9870462464182,0,0,0,0,0,1,61.417898193760266,2.832838457541188,2,149.5374622752921,140.0,156.0,4.632065864801872,4.169219186035081,0.9274099469184875,9.076276779174805,srtm_earth_engine,,0.4980250875112074,0.7435029815133595,1457.4575971731444,3234.98431372549,2731.0,0.0,0.0,ghsl_p2023a_2020,,0.0,0.1475738014071226,0.6023355334735621,0.2463915282512512,0.0,50,esa_worldcover_v200,,0.0,0.0,worldpop_100m,,0.0,0.0,0.0,0.0,gpm_imerg_v07,,0.8749101365923796,0.2809605743500075,0.652802159110533,engineered_from_real_observations,0.24355293881004617,0.5358164653821016,0.8223493345703912,1,0,3,0.7793694041921477,6.199999999999999,1,-1.0,-1.8369701987210297e-16,0.945320046913132,0.3261441535642696,1,0,0,0,1,0,0.6023355334735621,50865.27014134274,0.0,54408.647913999994,17.381075554141137,27254.4570671378,1242.3750391686126,0.0,21.021510118227315
2020-03-12T18:00:00,evt_0551,8.5,18.7,28.7,34.9,16.7,15.2,91,22.1,18,True,NSR-GRID-019,34989.0648634173,0.0349890648634172,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0,91.81917489831496,87.0,99.0,2.321324181014011,3.0445955782418754,0.9274099469184875,6.66301965713501,srtm_earth_engine,,0.7742109454587439,0.8550199079728233,3433.8671875000005,8618.333333333334,4518.0,0.0,0.0,ghsl_p2023a_2020,,0.0,0.0,1.0,0.0,0.0,50,esa_worldcover_v200,,0.0,0.0,worldpop_100m,,0.0,0.0,0.0,0.0,gpm_imerg_v07,,0.8749101365923796,0.6619618293615647,0.8533940343798546,engineered_from_real_observations,0.24355293881004617,0.5358164653821016,0.8223493345703912,1,0,3,0.7793694041921477,6.199999999999999,1,-1.0,-1.8369701987210297e-16,0.945320046913132,0.3261441535642696,1,0,0,1,1,1,1.0,119841.96484375001,0.0,0.0,27.019961996510162,64213.31640625001,3433.8671875000005,0.0,34.9
2020-03-12T18:00:00,evt_0551,8.5,18.7,28.7,34.9,16.7,15.2,91,22.1,18,True,NSR-GRID-020,22804.38164711445,0.0228043816471144,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0,127.13578928635,122.0,131.0,2.531655622386973,3.3597317395377475,0.9274099469184875,9.600205421447754,srtm_earth_engine,,0.6052185881343571,0.8237712165169246,332.3292079207921,526.5137254901961,2307.0,0.0,0.0,ghsl_p2023a_2020,,0.0,0.0068823124569855,0.5018385606135088,0.4912791269295055,0.0,50,esa_worldcover_v200,,0.0,0.0,worldpop_100m,,0.0,0.0,0.0,0.0,gpm_imerg_v07,,0.8749101365923796,0.0640645774613341,0.6098243206528056,engineered_from_real_observations,0.24355293881004617,0.5358164653821016,0.8223493345703912,1,0,3,0.7793694041921477,6.199999999999999,1,-1.0,-1.8369701987210297e-16,0.945320046913132,0.3261441535642696,1,0,0,1,1,1,0.5018385606135088,11598.289356435644,0.0,0.0,21.122128725889063,6214.556188118812,330.0420144732987,0.0,17.51416576541146
2020-03-12T18:00:00,evt_0551,8.5,18.7,28.7,34.9,16.7,15.2,91,22.1,18,True,NSR-GRID-021,6029.341268914189,0.0060293412689141,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0,94.67315436241608,93.0,96.0,0.8764508485731486,1.5825033261471946,0.0,3.707030296325684,srtm_earth_engine,,0.7605544632123247,1.0,1765.0,692.156862745098,2199.0,0.0,0.0,ghsl_p2023a_2020,,0.0,0.0,1.0,0.0,0.0,50,esa_worldcover_v200,,0.0,0.0,worldpop_100m,,0.0,0.0,0.0,0.0,gpm_imerg_v07,,0.8749101365923796,0.3402468893020229,0.7640456095252389,engineered_from_real_observations,0.24355293881004617,0.5358164653821016,0.8223493345703912,1,0,3,0.7793694041921477,6.199999999999999,1,-1.0,-1.8369701987210297e-16,0.945320046913132,0.3261441535642696,1,0,0,1,1,1,1.0,61598.5,0.0,0.0,26.54335076611013,33005.5,1765.0,0.0,34.9
2020-03-12T18:00:00,evt_0551,8.5,18.7,28.7,34.9,16.7,15.2,91,22.1,18,True,NSR-GRID-022,4799.967152327217,0.0047999671523272,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0,127.5322175732218,125.0,130.0,1.6874967938826824,3.343160492805258,1.071717381477356,4.897557258605957,srtm_earth_engine,,0.6033216523190364,0.8254144102845131,1744.4305555555557,492.5450980392157,1856.0,0.0,0.0,ghsl_p2023a_2020,,0.0,0.0,1.0,0.0,0.0,50,esa_worldcover_v200,,0.0,0.0,worldpop_100m,,0.0,0.0,0.0,0.0,gpm_imerg_v07,,0.8749101365923796,0.3362816261366446,0.7047687890167958,engineered_from_real_observations,0.24355293881004617,0.5358164653821016,0.8223493345703912,1,0,3,0.7793694041921477,6.199999999999999,1,-1.0,-1.8369701987210297e-16,0.945320046913132,0.3261441535642696,1,0,0,1,1,1,1.0,60880.62638888889,0.0,0.0,21.05592566593437,32620.85138888889,1744.4305555555557,0.0,34.9
2020-03-12T18:00:00,evt_0551,8.5,18.7,28.7,34.9,16.7,15.2,91,22.1,18,True,NSR-GRID-023,201.18721741787823,0.0002011872174178,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0,149.56,149.0,151.0,1.0,2.906627311706542,2.3344295024871826,4.377993106842041,srtm_earth_engine,,0.4979172429940274,0.8687007492128105,0.0,0.0,0.0,0.0,0.0,ghsl_partial_null_fallback,,0.0,0.0,0.8123711340206186,0.1876288659793814,0.0,50,esa_worldcover_v200,,0.0,0.0,worldpop_100m,,0.0,0.0,0.0,0.0,gpm_imerg_v07,,0.8749101365923796,0.0,0.5765871541633443,engineered_from_real_observations,0.24355293881004617,0.5358164653821016,0.8223493345703912,1,0,3,0.7793694041921477,6.199999999999999,1,-1.0,-1.8369701987210297e-16,0.945320046913132,0.3261441535642696,0,0,0,0,1,1,0.8123711340206186,0.0,0.0,0.0,17.377311780491556,0.0,0.0,0.0,28.351752577319587
